"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"1476","22) Mitophagy in the retina: Viewing mitochondrial homeostasis through a new lens.","Juan Ignacio Jiménez-Loygorri","Patricia Boya","Progress in retinal and eye research",2023,"Juan","male",98,106011,"Patricia","female",98,88761
"1477","23) Retinal dystrophins and the retinopathy of Duchenne muscular dystrophy.","Mirella Telles Salgueiro Barboni","Cyrille Vaillend","Progress in retinal and eye research",2023,"Mirella","female",98,3506,"Cyrille","male",95,6021
"1478","24) Heparan sulfate proteoglycans (HSPGs) of the ocular lens.","Tayler F L Wishart","Frank J Lovicu","Progress in retinal and eye research",2023,"Tayler","female",79,3931,"Frank","male",99,66241
"1479","25) RNA-targeting strategies as a platform for ocular gene therapy.","Satheesh Kumar","Guei-Sheung Liu","Progress in retinal and eye research",2023,"Satheesh","male",100,1563,"Guei-Sheung","male",61,71
"1480","26) Myocilin misfolding and glaucoma: A 20-year update.","Emily G Saccuzzo","Raquel L Lieberman","Progress in retinal and eye research",2023,"Emily","female",98,36641,"Raquel","female",98,30959
"1481","27) Shedding light on myopia by studying complete congenital stationary night blindness.","Christina Zeitz","Serge Picaud","Progress in retinal and eye research",2023,"Christina","female",94,36391,"Serge","male",98,24551
"1482","28) The novel role of lymphatic vessels in the pathogenesis of ocular diseases.","Thomas Clahsen","Claus Cursiefen","Progress in retinal and eye research",2023,"Thomas","male",99,129177,"Claus","male",96,2644
"1483","29) Elucidating glial responses to products of diabetes-associated systemic dyshomeostasis.","Dolly Ann Padovani-Claudio","John S Penn","Progress in retinal and eye research",2023,"Dolly","female",91,2786,"John","male",99,219085
"1484","30) The genetics and disease mechanisms of rhegmatogenous retinal detachment.","Birgit M Govers","B Jeroen Klevering","Progress in retinal and eye research",2023,"Birgit","female",99,4706,"B","male",83,35
"1485","31) Potential therapeutic targets for age-related macular degeneration: The nuclear option.","Mayur Choudhary","Goldis Malek","Progress in retinal and eye research",2023,"Mayur","male",100,5169,"Goldis","female",100,4
"1486","32) Cellular and subcellular optogenetic approaches towards neuroprotection and vision restoration.","Edward H Wood","Jeffrey L Goldberg","Progress in retinal and eye research",2023,"Edward","male",99,24073,"Jeffrey","male",100,19324
"1487","33) Posterior corneoscleral limbus: Architecture, stem cells, and clinical implications.","Gary Hin-Fai Yam","Jodhbir S Mehta","Progress in retinal and eye research",2023,"Gary","male",99,34244,"Jodhbir","male",100,4
"1488","34) Optical coherence tomography in the management of diabetic macular oedema.","Simon Kh Szeto","Carol Y Cheung","Progress in retinal and eye research",2023,"Simon","male",98,57458,"Carol","female",97,29790
"1489","35) Latest advances in white spot syndromes: New findings and interpretations.","Maria Vittoria Cicinelli","Lee M Jampol","Progress in retinal and eye research",2023,"Maria","female",97,245074,"Lee","male",82,37625
"1490","36) From mouse to human: Accessing the biochemistry of vision in vivo by two-photon excitation.","Grazyna Palczewska","Krzysztof Palczewski","Progress in retinal and eye research",2023,"Grazyna","female",98,1788,"Krzysztof","male",100,28969
"1491","37) Regulation of lens water content: Effects on the physiological optics of the lens.","Paul J Donaldson","Julie C Lim","Progress in retinal and eye research",2023,"Paul","male",99,140849,"Julie","female",98,72376
"1492","38) 10q26 - The enigma in age-related macular degeneration.","David A Merle","Marius Ueffing","Progress in retinal and eye research",2023,"David","male",99,381770,"Marius","male",99,15477
"1493","39) Circadian clock organization in the retina: From clock components to rod and cone pathways and visual function.","Jacob D Bhoi","Stuart C Mangel","Progress in retinal and eye research",2023,"Jacob","male",99,25605,"Stuart","male",99,12253
"1494","40) Female carriers of X-linked inherited retinal diseases - Genetics, diagnosis, and potential therapies.","Sena A Gocuk","Lauren N Ayton","Progress in retinal and eye research",2023,"Sena","female",85,3984,"Lauren","female",97,25933
"1495","42) Cell identity changes in ocular surface Epithelia.","Nick Di Girolamo","Mijeong Park","Progress in retinal and eye research",2023,"Nick","male",98,55264,"Mijeong","female",96,24
"1496","43) Neonatal sepsis as a cause of retinopathy of prematurity: An etiological explanation.","Olaf Dammann","Brian K Stansfield","Progress in retinal and eye research",2023,"Olaf","male",98,4079,"Brian","male",99,69588
"1497","44) Exploring the contribution of ARMS2 and HTRA1 genetic risk factors in age-related macular degeneration.","Yang Pan","Takeshi Iwata","Progress in retinal and eye research",2023,"Yang","male",67,4256,"Takeshi","male",99,1290
"1498","46) The pre-Descemet's layer (Dua's layer, also known as the Dua-Fine layer and the pre-posterior limiting lamina layer): Discovery, characterisation, clinical and surgical applications, and the controversy.","Harminder S Dua","Dalia G Said","Progress in retinal and eye research",2023,"Harminder","male",92,215,"Dalia","female",99,7730
"1499","47) Quantitative approaches in multimodal fundus imaging: State of the art and future perspectives.","Alessandro Arrigo","Francesco Bandello","Progress in retinal and eye research",2023,"Alessandro","male",99,79631,"Francesco","male",99,74458
"1500","49) Secondary outcomes of lens and cataract surgery: More than just ""best-corrected visual acuity"".","Idan Hecht","Raimo Tuuminen","Progress in retinal and eye research",2023,"Idan","male",97,454,"Raimo","male",99,336
"1501","50) From randomised controlled trials to real-world data: Clinical evidence to guide management of diabetic macular oedema.","Pierre-Henry Gabrielle","Catherine P Creuzot-Garcher","Progress in retinal and eye research",2023,"Pierre-Henry","male",100,37,"Catherine","female",98,41180
"1502","51) Assessment of angle closure disease in the age of artificial intelligence: A review.","Zhi Da Soh","Ching-Yu Cheng","Progress in retinal and eye research",2023,"Zhi","male",79,379,"Ching-Yu","female",58,12
"1503","52) The OCT angular sign of Henle fiber layer (HFL) hyperreflectivity (ASHH) and the pathoanatomy of the HFL in macular disease.","Prithvi Ramtohul","David Sarraf","Progress in retinal and eye research",2023,"Prithvi","male",94,671,"David","male",99,381770
"1504","53) Identification of novel biomarkers for retinopathy of prematurity in preterm infants by use of innovative technologies and artificial intelligence.","Sandra Hoyek","Audina M Berrocal","Progress in retinal and eye research",2023,"Sandra","female",98,133088,"Audina","female",96,26
"1505","54) Etiopathogenesis of primary acquired nasolacrimal duct obstruction (PANDO).","Mohammad Javed Ali","Mohammad Javed Ali","Progress in retinal and eye research",2023,"Mohammad","male",99,47598,"Mohammad","male",99,47598
"1506","55) Congenital aniridia beyond black eyes: From phenotype and novel genetic mechanisms to innovative therapeutic approaches.","Alejandra Daruich","Dominique Bremond-Gignac","Progress in retinal and eye research",2023,"Alejandra","female",98,18508,"Dominique","male",57,37520
"1507","1) Retinopathy of prematurity: A review of pathophysiology and signaling pathways.","Mariza Fevereiro-Martins","Manuel Bicho","Survey of ophthalmology",2023,"Mariza","female",98,1189,"Manuel","male",99,96874
"1508","2) Persistent diabetic macular edema: Definition, incidence, biomarkers, and treatment methods.","Osama A Sorour","Nadia K Waheed","Survey of ophthalmology",2023,"Osama","male",98,10644,"Nadia","female",98,44706
"1509","4) Adult-onset Coats disease.","Mousumi Banerjee","Vinod Kumar","Survey of ophthalmology",2023,"Mousumi","female",99,480,"Vinod","male",100,11430
"1510","5) Take the lead.","Michael S Vaphiades","Andrew R Carey","Survey of ophthalmology",2023,"Michael","male",99,211741,"Andrew","male",99,82448
"1511","6) Pott luck.","Michael S Vaphiades","Jurij R Bilyk","Survey of ophthalmology",2023,"Michael","male",99,211741,"Jurij","male",98,590
"1512","7) The lowly chalazion.","Eliott S Kim","Ebby Elahi","Survey of ophthalmology",2023,"Eliott","male",97,309,"Ebby","male",61,218
"1513","8) Pole to pole.","Francesco Pellegrini","Julie Falardeau","Survey of ophthalmology",2023,"Francesco","male",99,74458,"Julie","female",98,72376
"1514","10) Planet of the apex.","Francesco Pellegrini","Rod Foroozan","Survey of ophthalmology",2023,"Francesco","male",99,74458,"Rod","male",98,4630
"1515","12) Escape from prism.","Michael C Brodsky","Mays El-Dairi","Survey of ophthalmology",2023,"Michael","male",99,211741,"Mays","female",53,441
"1516","13) Skin in the game.","Michael S Vaphiades","Doran Spencer","Survey of ophthalmology",2023,"Michael","male",99,211741,"Doran","male",87,356
"1517","14) Multispectral imaging: Review of current applications.","Feiyan Ma","Igor Kozak","Survey of ophthalmology",2023,"Feiyan","female",82,22,"Igor","male",99,31134
"1518","15) Emmetropization and nonmyopic eye growth.","Jos Rozema","Rafael Iribarren","Survey of ophthalmology",2023,"Jos","male",94,8753,"Rafael","male",99,52197
"1519","16) Ocular manifestations in IgA nephropathy.","Hnin Hnin Oo","Rupesh Agrawal","Survey of ophthalmology",2023,"Hnin","female",93,417,"Rupesh","male",100,3127
"1520","17) A high-pressure situation.","Matthew J Miller","Michael C Brodsky","Survey of ophthalmology",2023,"Matthew","male",100,51412,"Michael","male",99,211741
"1521","18) Future directions in managing aniridia-associated keratopathy.","Arianne J H van Velthoven","Mor M Dickman","Survey of ophthalmology",2023,"Arianne","female",99,895,"Mor","male",85,1686
"1522","19) Iris melanoma: Prognostication for metastasis.","Alexander Melendez-Moreno","Arun D Singh","Survey of ophthalmology",2023,"Alexander","male",99,56237,"Arun","male",99,24421
"1523","20) Peripapillary Fluid: Obvious and Not So Obvious!","Supriya Arora","Jay Chhablani","Survey of ophthalmology",2023,"Supriya","female",90,2129,"Jay","male",93,45116
"1524","21) In praise of povidone-iodine application in ophthalmology.","Mohammad Soleimani","Ali R Djalilian","Survey of ophthalmology",2023,"Mohammad","male",99,47598,"Ali","male",93,240864
"1525","22) Health literacy and ophthalmology: A scoping review.","Mina Iskander","Lama A Al-Aswad","Survey of ophthalmology",2023,"Mina","female",88,18006,"Lama","female",77,1819
"1526","23) Co-occurrence of chronic kidney disease and glaucoma: Epidemiology and etiological mechanisms.","Wei Liu","Nomdo M Jansonius","Survey of ophthalmology",2023,"Wei","male",73,4003,"Nomdo","male",75,4
"1527","24) Dynamic eyelid reconstruction in facial nerve palsy.","Ahsen Hussain","Ahsen Hussain","Survey of ophthalmology",2023,"Ahsen","female",73,815,"Ahsen","female",73,815
"1528","25) Ocular streptococcal infections: A clinical and microbiological review.","Upeka Nanayakkara","Chameen Samarawickrama","Survey of ophthalmology",2023,"Upeka","female",85,20,"Chameen","male",57,7
"1529","26) In vitro laboratory models of proliferative vitreoretinopathy.","Ashley Y Gao","Sophie J Bakri","Survey of ophthalmology",2023,"Ashley","female",84,40088,"Sophie","female",98,54216
"1530","27) Orbital and ocular perfusion in thyroid eye disease.","Ruchi Goel","Tamanna Khullar","Survey of ophthalmology",2023,"Ruchi","female",98,1697,"Tamanna","female",95,492
"1531","28) Laser treatment for choroidal melanoma: Current concepts.","Abhilasha Maheshwari","Paul T Finger","Survey of ophthalmology",2023,"Abhilasha","female",98,484,"Paul","male",99,140849
"1532","29) Effects of systemic drugs on the development and progression of age-related macular degeneration.","Kara R Grimes","Jay Chhablani","Survey of ophthalmology",2023,"Kara","female",65,7439,"Jay","male",93,45116
"1533","30) A review of patient-reported outcome measures used in uveitis.","Mallika Prem Senthil","Paul A Constable","Survey of ophthalmology",2023,"Mallika","female",97,471,"Paul","male",99,140849
"1534","31) Artificial intelligence in uveitis: A comprehensive review.","Luis F Nakayama","Rubens Belfort","Survey of ophthalmology",2023,"Luis","male",99,120090,"Rubens","male",99,2254
"1535","33) Review of smartphone funduscopy for diabetic retinopathy screening.","Neil Vaughan","Neil Vaughan","Survey of ophthalmology",2023,"Neil","male",99,16868,"Neil","male",99,16868
"1536","34) Applications of hydrogel materials in different types of corneal wounds.","Shixu Li","Lin Ye","Survey of ophthalmology",2023,"Shixu","male",67,3,"Lin","female",58,6466
"1537","36) Wessely corneal ring phenomenon: An unsolved pathophysiological dilemma.","Raul E Ruiz-Lozano","Jorge E Valdez-García","Survey of ophthalmology",2023,"Raul","male",99,38362,"Jorge","male",99,88545
"1538","37) Comparing interventions for chronic central serous chorioretinopathy: A network meta-analysis.","Eunice Linh You","Ali Dirani","Survey of ophthalmology",2023,"Eunice","female",99,8117,"Ali","male",93,240864
"1539","38) Retinotomies and retinectomies: A review of indications, techniques, results, and complications.","Srishti Raksheeth Ramamurthy","Rajeev Reddy Pappuru","Survey of ophthalmology",2023,"Srishti","female",98,693,"Rajeev","male",100,6971
"1540","39) Ocular graft-versus-host disease (oGVHD): From A to Z.","Mohammad Soleimani","Ali R Djalilian","Survey of ophthalmology",2023,"Mohammad","male",99,47598,"Ali","male",93,240864
"1541","41) Management of vernal keratoconjunctivitis: Navigating a changing treatment landscape.","Asim Ali","Euna B Koo","Survey of ophthalmology",2023,"Asim","male",99,4715,"Euna","female",98,81
"1542","42) The role of matrix metalloproteinases in infectious corneal ulcers.","Celia García-López","Carlos Rocha-de-Lossada","Survey of ophthalmology",2023,"Celia","female",99,15928,"Carlos","male",99,174998
"1543","43) Vitelliform maculopathy: Diverse etiologies originating from one common pathway.","Claudio Iovino","David Sarraf","Survey of ophthalmology",2023,"Claudio","male",99,46478,"David","male",99,381770
"1544","44) DMEK surgical training: An instructional guide on various wet-lab methods.","Mohit Parekh","Vito Romano","Survey of ophthalmology",2023,"Mohit","male",100,10380,"Vito","male",98,12145
"1545","45) Foveal photoreceptor disruption in ocular diseases: An optical coherence tomography-based differential diagnosis.","Sumit Randhir Singh","Jay Chhablani","Survey of ophthalmology",2023,"Sumit","male",100,13326,"Jay","male",93,45116
