"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"1876","968) Microvascular damage assessed by OCT Angiography for glaucoma diagnosis: a systematic review of the most discriminative regions.","Marie-Louise Gunnemann","Kai Januschowski","Acta ophthalmologica",2021,"Marie-Louise","female",98,870,"Kai","male",91,30737
"1877","969) Postmortem conjunctival and nasopharyngeal swabs in SARS-CoV-2 infected and uninfected patients.","Yuting Gong","Haoyu Chen","Acta ophthalmologica",2021,"Yuting","female",79,159,"Haoyu","male",87,46
"1878","970) Multidisciplinary management of auto-immune ocular diseases in adult patients by ophthalmologists and rheumatologists.","Anu Vaajanen","Hannu Uusitalo","Acta ophthalmologica",2021,"Anu","female",75,5503,"Hannu","male",99,716
"1879","972) Retinal vessel architecture in retinopathy of prematurity and healthy controls using swept-source optical coherence tomography angiography.","Feihui Zheng","Seang-Mei Saw","Acta ophthalmologica",2021,"Feihui","female",75,4,"Seang-Mei","female",88,2389
"1880","973) Frequency of retinal detachment after surgical treatment of full-thickness macular holes with 23-gauge pars plana vitrectomy.","Xiangda Meng","Hua Yan","Acta ophthalmologica",2021,"Xiangda","male",100,2,"Hua","male",52,891
"1881","975) The effect of successful trabeculectomy on the ocular surface and tear proteomics-a prospective cohort study with 1-year follow-up.","Samuel A Minaker","Rajeev H Muni","Acta ophthalmologica",2021,"Samuel","male",99,59149,"Rajeev","male",100,6971
"1882","976) Clinical experience of using the NGENUITY three-dimensional surgery system in ophthalmic surgical procedures.","Jing Cao","Juan Ye","Acta ophthalmologica",2021,"Jing","female",75,2534,"Juan","male",98,106011
"1883","977) Prevalence, risk factors and impact of posterior staphyloma diagnosed from wide-field optical coherence tomography in Singapore adults with high myopia.","Inger Westborg","Anders Behndig","Acta ophthalmologica",2021,"Inger","female",98,1137,"Anders","male",99,9660
"1884","978) Prevalence and causes of bilateral visual impairment in rural areas of Tianjin, China - The Tianjin Eye Study.","Carlo Cagini","Tito Fiore","Acta ophthalmologica",2021,"Carlo","male",99,35286,"Tito","male",97,9099
"1885","979) Ultra-widefield autofluorescence imaging findings in retinoschisis, rhegmatogenous retinal detachment and combined retinoschisis retinal detachment.","Timothy H M Fung","Pankaj Puri","Acta ophthalmologica",2021,"Timothy","male",99,15778,"Pankaj","male",100,16171
"1886","981) Prediction of response to anti-vascular endothelial growth factor treatment in diabetic macular oedema using an optical coherence tomography-based machine learning method.","Wenbo Zhang","Liu Yang","Acta ophthalmologica",2021,"Wenbo","male",84,86,"Liu","male",58,3021
"1887","982) Treatment of age-related macular degeneration after cataract surgery: a study from the Swedish National Cataract and Macula Registers.","Marco Pellegrini","Costantino Schiavi","Acta ophthalmologica",2020,"Marco","male",99,133237,"Costantino","male",99,1403
"1888","983) Effect of preoperative topical nepafenac 0.1% on inflammatory response after uncomplicated cataract surgery in healthy subjects.","Marta Diñeiro","Juan Cadiñanos","Acta ophthalmologica",2020,"Marta","female",98,84333,"Juan","male",98,106011
"1889","984) Addressing COVID-19 fear to improve clinic attendance for patients with wet age-related macular degeneration.","Chaohua Deng","Junming Wang","Acta ophthalmologica",2020,"Chaohua","male",88,8,"Junming","male",95,22
"1890","985) Endophthalmitis after strabismus surgery: incidence and outcome in relation to age, operated eye muscle, surgical technique, scleral perforation and immune state.","Karim Makdoumi","Sven Crafoord","Acta ophthalmologica",2020,"Karim","male",98,65988,"Sven","male",99,19537
"1891","986) Retinal vessel oxygen saturation in patients with unilateral internal carotid artery stenosis: a pilot study.","Ruoyan Wei","Xingtao Zhou","Acta ophthalmologica",2020,"Ruoyan","female",100,2,"Xingtao","male",100,8
"1892","987) The impact of COVID-19 pandemic on ophthalmological emergency department visits.","Evianne L de Groot","Jeannette Ossewaarde-van Norel","Acta ophthalmologica",2020,"Evianne","female",100,12,"Jeannette","female",99,6661
"1893","988) Comprehensive genomic diagnosis of inherited retinal and optical nerve disorders reveals hidden syndromes and personalized therapeutic options.","Ibrahim Toprak","Jorge L Alio","Acta ophthalmologica",2020,"Ibrahim","male",97,93491,"Jorge","male",99,88545
"1894","989) Low risk of SARS-CoV-2 transmission through the ocular surface.","Donato Colantuono","Eric H Souied","Acta ophthalmologica",2020,"Donato","male",98,4582,"Eric","male",99,121922
"1895","990) A prospective long-term follow-up study of optic disc pit maculopathy treated with pars plana vitrectomy, drainage of subretinal fluid and peeling of internal limiting membrane.","Tereza Svrčinová","Martin Šín","Acta ophthalmologica",2020,"Tereza","female",99,13164,"Martin","male",98,139211
"1896","991) Comparison of objective and subjective visual quality early after implantable collamer lens V4c (ICL V4c) and small incision lenticule extraction (SMILE) for high myopia correction.","Vilhelm F Koefoed","Ray Troche","Acta ophthalmologica",2020,"Vilhelm","male",98,63,"Ray","male",94,21658
"1897","992) The efficacy of corticosteroid-sparing immunomodulatory therapy in treating patients with central multifocal choroiditis.","Beatrice Casslén","Marita Andersson Grönlund","Acta ophthalmologica",2020,"Beatrice","female",98,19496,"Marita","female",98,2641
"1898","993) Subclinical keratoconus detection with three-dimensional (3-D) morphogeometric and volumetric analysis.","Alexandra Lind","Marita Andersson Grönlund","Acta ophthalmologica",2020,"Alexandra","female",98,53680,"Marita","female",98,2641
"1899","994) AMD Management During the COVID-19 Pandemic.","Nan Hong","Wei Han","Acta ophthalmologica",2020,"Nan","female",71,3704,"Wei","male",73,4003
"1900","995) Changes in oxygen saturation and the retinal nerve fibre layer in patients with optic neuritis associated with multiple sclerosis in a 6-month follow-up.","Hanna Faber","Katarina Stingl","Acta ophthalmologica",2020,"Hanna","female",97,20483,"Katarina","female",98,7875
"1901","997) Visual function and quality of life in children and adolescents with anophthalmia and microphthalmia treated with ocular prosthesis.","Thomas Richard Johansen Forshaw","Torben Lykke Sørensen","Acta ophthalmologica",2020,"Thomas","male",99,129177,"Torben","male",100,1735
"1902","998) Ocular findings and growth in 5-year-old preterm children born to mothers with preeclampsia.","Alex A Ilechie","Obarijima Ngosaro","Acta ophthalmologica",2020,"Alex","male",82,247706,"Obarijima","male",75,4
"1903","999) Evaluation of ocular symptoms and tropism of SARS-CoV-2 in patients confirmed with COVID-19.","Pierre-Henry Gabrielle","Catherine Creuzot-Garcher","Acta ophthalmologica",2020,"Pierre-Henry","male",100,37,"Catherine","female",98,41180
"1904","1000) Restriction of eye motility in patients with RETINA IMPLANT Alpha AMS.","Josef Finsterer","Josef Finsterer","Acta ophthalmologica",2020,"Josef","male",98,26385,"Josef","male",98,26385
"1905","1001) Perioperative risk of bleeding with antithrombotic agents in macular surgery: a national, prospective, multicentre study.","Jakob Grauslund","Katrine Hass Rubin","Acta ophthalmologica",2020,"Jakob","male",100,7341,"Katrine","female",97,949
"1906","1004) Development of a 1-year risk-prediction nomogram for good functional response with anti-VEGF agents in naive diabetic macular oedema.","Nicolas Dohse","Zeba A Syed","Acta ophthalmologica",2020,"Nicolas","male",99,79977,"Zeba","female",88,417
"1907","1005) Factors determining the early beneficial effect of unilateral gene therapy in Leber's hereditary optic neuropathy patients carrying variant m.11778G>A.","Huiling Qing","Zongming Song","Acta ophthalmologica",2020,"Huiling","female",100,49,"Zongming","male",75,4
"1908","1006) Interactions between ocular and systemic disease using national register-based data in the Danish Excellence Centre in Ophthalmic Epidemiology (DECODE-EYE): study perspective.","Liang Liang","Ping Wu","Acta ophthalmologica",2020,"Liang","male",82,1287,"Ping","male",53,1562
"1909","1007) Preservative-free versus preserved glaucoma eye drops and occurrence of glaucoma surgery. A retrospective study based on the French national health insurance information system, 2008-2016.","Gysbert B van Setten","Gysbert B van Setten","Acta ophthalmologica",2020,"Gysbert","male",100,2,"Gysbert","male",100,2
"1910","1008) Coronavirus disease 2019 (COVID-19) outbreak at the Department of Ophthalmology, Oslo University Hospital, Norway.","Harshil Dharamdasani Detaram","Bamini Gopinath","Acta ophthalmologica",2020,"Harshil","male",99,574,"Bamini","female",100,10
"1911","1009) Microbial keratitis and clinical outcomes following penetrating and endothelial keratoplasty.","Jing Wu","Fang Liu","Acta ophthalmologica",2020,"Jing","female",75,2534,"Fang","female",68,1434
"1912","1010) The possibility of COVID-19 transmission from eye to nose.","Xiajing Tang","Ke Yao","Acta ophthalmologica",2020,"Xiajing","female",100,5,"Ke","male",75,808
"1913","1011) There may be virus in conjunctival secretion of patients with COVID-19.","Anna Sofie Elkjaer","Jakob Grauslund","Acta ophthalmologica",2020,"Anna","female",98,184560,"Jakob","male",100,7341
"1914","1012) Survival of the best? - Why some surgical techniques such as deep sclerectomy 'fail'.","Annabel L W Groot","Dyonne T Hartong","Acta ophthalmologica",2020,"Annabel","female",99,5736,"Dyonne","female",91,35
"1915","1013) Dietary antioxidants are associated with presence of intra- and sub-retinal fluid in neovascular age-related macular degeneration after 1 year.","Xiaoyan Zhao","Hu Liu","Acta ophthalmologica",2020,"Xiaoyan","female",93,154,"Hu","male",74,845
"1916","1014) Retinal microvascular attenuation in mental cognitive impairment and Alzheimer's disease by optical coherence tomography angiography.","Qiuyan Wu","Meixiao Shen","Acta ophthalmologica",2020,"Qiuyan","female",100,16,"Meixiao","female",80,5
"1917","1015) Socioeconomic inequality in the global burden of refraction disorders: results from the Global Burden of Diseases Study 2017.","Eline E B De Clerck","Carroll A B Webers","Acta ophthalmologica",2020,"Eline","female",98,1656,"Carroll","male",74,311
"1918","1016) Evidence and indications for systemic treatment in diabetic retinopathy: a systematic review.","Yiyun Liu","Hong Qi","Acta ophthalmologica",2020,"Yiyun","female",81,31,"Hong","female",53,3853
"1919","1017) Classification for treatment urgency for the microphthalmia/anophthalmia spectrum using clinical and biometrical characteristics.","Jean-Baptiste Deltour","Michel Weber","Acta ophthalmologica",2020,"Jean-Baptiste","male",99,2954,"Michel","male",96,68146
"1920","1018) Decreased retinal thickness in preschool offspring of maternal gestational hypertension: the Nanjing Eye Study.","Raimo Tuuminen","Raimo Tuuminen","Acta ophthalmologica",2020,"Raimo","male",99,336,"Raimo","male",99,336
"1921","1019) Relationships among retinal/choroidal thickness, retinal microvascular network and visual field in high myopia.","Shakoor Ba-Ali","Henrik Lund-Andersen","Acta ophthalmologica",2020,"Shakoor","male",97,94,"Henrik","male",99,7063
"1922","1020) Reduced corneal nerve fibre length in prediabetes and type 2 diabetes: The Maastricht Study.","Masatoshi Haruta","Shigeo Yoshida","Acta ophthalmologica",2020,"Masatoshi","male",99,178,"Shigeo","male",100,91
"1923","1021) Influence of angle kappa-customized implantation of rotationally asymmetric multifocal intraocular lens on visual quality and patient satisfaction.","Sara Risseeuw","Redmer van Leeuwen","Acta ophthalmologica",2020,"Sara","female",98,153048,"Redmer","male",100,17
"1924","1023) The criteria for accessing treatment for cataracts based on visual acuity are not cost-effective.","Micol Alkabes","Stefano De Cillà","Acta ophthalmologica",2020,"Micol","female",89,476,"Stefano","male",99,56062
"1925","1024) Pupillary light responses in type 1 and type 2 diabetics with and without retinopathy.","Verena Prokosch","Solon Thanos","Acta ophthalmologica",2020,"Verena","female",98,3130,"Solon","male",99,113
"1926","1025) Multiple retinal vein thromboses after intravitreal aflibercept injections for age-related macular degeneration.","Ahmad M Mansour","Jay Chhablani","Acta ophthalmologica",2020,"Ahmad","male",98,61535,"Jay","male",93,45116
"1927","1026) Is arterial stiffness in the carotid artery associated with choroidal thinning in patients with pseudoxanthoma elasticum or controls?","Tomaso Caporossi","Stanislao Rizzo","Acta ophthalmologica",2020,"Tomaso","male",98,251,"Stanislao","male",100,189
"1928","1027) The trend of myopia rate in 61 350 children and adolescents: a cross-sectional research in Ningbo, Zhejiang.","Jimmy Hong","Jacqueline Chua","Acta ophthalmologica",2020,"Jimmy","male",98,36002,"Jacqueline","female",98,23327
"1929","1028) Correlation between new OCT parameters and metamorphopsia in advanced stages of epiretinal membranes.","Idit Dan-Brezis","Tami Livnat","Acta ophthalmologica",2020,"Idit","female",92,52,"Tami","female",90,3114
"1930","1029) Elevated intraocular pressure induces neuron-specific β-III-tubulin expression in non-neuronal vascular cells.","Matthias C Grieshaber","Robert Stegmann","Acta ophthalmologica",2020,"Matthias","male",100,17148,"Robert","male",99,145540
"1931","1031) DSAEK-derived glider technique to introduce human amniotic membrane patch through small-gauge trocar for retinal pathologies.","Alenka Lavric","Rupesh Agrawal","Acta ophthalmologica",2020,"Alenka","female",98,1477,"Rupesh","male",100,3127
